-0.7392300922168089,0.5076677058848753,C2
-0.004395020736331023,-0.9329562259637258,C4
0.5123506799544049,-0.26843732592829306,C1
0.8432611574725968,0.43028604941258,C1
0.168305124906323,-0.04362494131429062,C3
-0.7712543687182776,-0.4213535319427295,C2
0.4381249557238882,-0.3236262441208648,C2
0.12881030108588165,0.37256426387468733,C2
-0.6278893691166485,0.40648595345188987,C2
0.45073640642050394,0.043123898184810106,C3
-0.4586817142714066,-0.7562096270551648,C1
0.005877441366541447,-0.1371591359537181,C3
0.8539674311084038,-0.08782630943233283,C3
-0.1058748089482322,0.1040078159128881,C4
0.39251563397314015,-0.7863260353740547,C2
-0.15832791585960448,-0.3973826199973396,C1
0.7682480354641175,0.07983977325101543,C3
0.7390080797867444,-0.9539758040883874,C3
-0.6428751534227533,-0.06891566754343437,C4
-0.3077660635191273,0.15376782702060843,C1
-0.521713270290789,0.10754864436112088,C2
-0.32782522887395116,-0.7433298799089676,C1
-0.6854645104680288,0.4028605022644103,C2
0.2294785282293712,-0.8880700385235167,C3
0.2830523770322282,0.05209713453778164,C3
0.9229890305790891,0.49627306706068897,C1
0.04180603992828469,0.9286214164872189,C3
-0.8825168462475803,-0.0804711387771273,C4
0.7496639455676521,0.9372679212677157,C3
-0.23619720640583686,-0.7966658915230291,C1
-0.6633349725871949,-0.9613927821021284,C4
-0.640764065863995,-0.8913083910146509,C2
-0.12336499876607054,-0.6051098062186964,C1
-0.07222073956026853,-0.14694531669133615,C4
0.12100519607401927,-0.9623786041966906,C3
0.6843660117110326,0.6740652562734444,C1
0.13723552833314523,-0.74225984854556,C2
-0.27723572209014735,-0.37461569778403536,C1
0.19221256682531207,0.43461908790288195,C2
0.742649919664905,0.6563802413570194,C1
0.6246343585992491,0.8513660219539392,C1
-0.526134431322085,0.8360900227397281,C2
0.6433915358615268,-0.4484624908101875,C1
0.03376584082103662,-0.5669144662511312,C3
-0.8044516261412564,0.12512129357263446,C4
-0.8874035270662437,-0.42703397875062876,C2
0.14981151252723923,0.8021217652809767,C3
0.7701077595938712,-0.2932890782026476,C1
-0.3119090831366944,0.01602146929717696,C4
0.2505283719726281,-0.8746812430662334,C3
-0.859146465619433,0.6175943532315697,C2
-0.8205433036067604,-0.46687043111376947,C2
0.3122629201872058,-0.5474347798625441,C2
-0.5124464868941294,0.13912435878684448,C2
-0.24802097682741486,-0.4929661400588452,C1
0.2642015542226084,-0.6347427709885118,C2
-0.9621163251965363,0.7104739995191776,C4
0.13329080527608017,0.4146006818976893,C2
0.42581594577931514,0.3959629255303976,C2
0.5459435395595629,-0.7471681465599769,C1
0.455222877290719,0.10046652440330917,C2
-0.9708426101593357,0.028692781125729372,C4
-0.06769103703833945,-0.6524517525355484,C4
0.7759610500244325,-0.19014289484531477,C1
0.7572937256566052,0.4071305512835388,C1
0.9363104741147048,-0.07950412357965853,C3
-0.9846765094395444,-0.40066882820144123,C4
-0.5160488187793058,-0.5556264459665377,C2
0.3875861879753364,0.3992533007644061,C2
-0.4904962384811451,0.11154913127585098,C1
